start,end,duration (mins)
Canal St,Kew Gardens - Union Tpke,73.975
Canal St,Sutphin Blvd - Archer Av,83.51666666666667
Canal St,Court Sq - 23rd St,45.445
Canal St,67th Ave,63.26833333333333
Canal St,Grand Ave - Newtown,59.2
Canal St,Ditmas Ave,61.416666666666664
Canal St,Classon Ave,33.79333333333333
Canal St,Broadway,53.184999999999995
Canal St,Lorimer St,26.575
Canal St,Sutter Ave,57.96333333333334
Canal St,Wilson Ave,44.39
Canal St,Halsey St,44.318333333333335
Canal St,8th Ave,17.33833333333333
Canal St,36th Ave,48.88
Canal St,Times Sq - 42nd St,26.73
Canal St,Park Pl,7.2733333333333325
Canal St,111th St,74.17833333333333
Canal St,W 4th St - Washington Sq (Lower),12.69
Canal St,51st St,31.936666666666667
Canal St,86th St,42.93666666666666
Canal St,233rd St,114.55666666666666
Canal St,66th St - Lincoln Ctr,40.415
Canal St,Hunts Point Ave,77.375
Canal St,Middletown Rd,89.845
Canal St,23rd St,20.586666666666666
Canal St,Court Sq,44.3
Canal St,59th St - Columbus Circle,34.04666666666667
Canal St,Hunters Point Ave,45.825
Canal St,Houston St,11.493333333333334
Canal St,104th St,76.25666666666666
Canal St,Broad Channel,100.23333333333333
Canal St,Ocean Pkwy,83.515
Canal St,Vernon Blvd - Jackson Ave,40.17166666666667
Canal St,68th St - Hunter College,38.47833333333333
Canal St,Queensboro Plz,48.093333333333334
Canal St,Rockaway Blvd,74.03500000000001
Canal St,Union Sq - 14th St,13.221666666666666
Canal St,Bedford - Nostrand Aves,33.190000000000005
Canal St,15th St - Prospect Park,48.026666666666664
Canal St,7th Ave,30.71333333333333
Canal St,Ft Hamilton Pkwy,55.45333333333333
Canal St,Church Ave,54.50833333333333
Canal St,Beverly Rd,56.806666666666665
Canal St,Newkirk Ave,59.190000000000005
Canal St,Parkside Ave,51.32833333333333
Canal St,Grand Army Plaza,39.093333333333334
Canal St,Atlantic Av - Barclay's Center,38.43333333333333
Canal St,Rockaway Ave,58.45
Canal St,Fulton St,7.965
Canal St,Clinton - Washington Aves,34.39666666666667
Canal St,Borough Hall,41.22
Canal St,Aqueduct Racetrack,82.19333333333334
Canal St,Morris Park,94.59333333333333
Canal St,Nostrand Ave,44.156666666666666
Canal St,Nevins St,38.580000000000005
Canal St,Eastern Pkwy - Bklyn Museum,42.22
Canal St,Brooklyn College - Flatbush Ave,63.193333333333335
Canal St,Sterling St,48.33833333333334
Canal St,Crown Hts - Utica Ave,47.59166666666667
Canal St,Kingston Ave,44.69666666666667
Canal St,Nassau Ave,27.720000000000002
Canal St,Greenpoint Ave,31.145
Canal St,Marcy Ave,21.83833333333333
Canal St,Hewes St,23.92
Canal St,138th St - Grand Concourse,65.59166666666667
Canal St,5th Ave - 53rd St,32.708333333333336
Canal St,Lexington Ave - 53rd St,33.835
Canal St,28th St,23.55
Canal St,Herald Sq - 34th St,22.755
Canal St,1st Ave,15.713333333333333
Canal St,Metropolitan Ave,23.985
Canal St,Grand St,5.661666666666666
Canal St,Graham Ave,27.291666666666668
Canal St,Bedford Ave,23.983333333333334
Canal St,Montrose Ave,28.209999999999997
Canal St,Long Island City - Court Sq,46.736666666666665
Canal St,21st St,41.019999999999996
Canal St,39th Ave,46.776666666666664
Canal St,145th St,65.805
Canal St,157th St,71.39833333333333
Canal St,103rd St,51.72166666666667
Canal St,Central Park North (110th St),55.03
Canal St,81st St,46.501666666666665
Canal St,75th Ave,70.72666666666667
Canal St,116th St - Columbia University,57.25666666666667
Canal St,125th St,61.22166666666667
Canal St,135th St,62.498333333333335
Canal St,116th St,55.24666666666667
Canal St,Tremont Ave,85.145
Canal St,137th St - City College,65.97333333333333
Canal St,176th St,83.83500000000001
Canal St,Burnside Ave,87.19166666666666
Canal St,170th St,79.095
Canal St,181st St,69.44333333333334
Canal St,191st St,74.03333333333333
Canal St,175th St,69.85833333333333
Canal St,Beach 44th St,105.29166666666667
